Unnamed: 0,wals_code,name,latitude,longitude,genus,family,countrycodes,Distance_Contrasts_in_Demonstratives,Order_of_Object_and_Verb,Presence_of_Uncommon_Consonants,Numeral_Bases,Nonperiphrastic_Causative_Constructions,SOVNeg_Order,Obligatory_Possessive_Inflection,Order_of_Relative_Clause_and_Noun,Tea,Productivity_of_the_Antipassive_Construction,Position_of_negative_words_relative_to_beginning_and_end_of_clause_and_with_respect_to_adjacency_to_verb,Distributive_Numerals,'When'_Clauses,Alignment_of_Case_Marking_of_Full_Noun_Phrases,Epistemic_Possibility,Prefixing_vs._Suffixing_in_Inflectional_Morphology,Gender_Distinctions_in_Independent_Personal_Pronouns,Postverbal_Negative_Morphemes,"Order_of_Object,_Oblique,_and_Verb",SONegV_Order,Glottalized_Consonants,Conjunctions_and_Universal_Quantifiers,Order_of_Adjective_and_Noun,Absence_of_Common_Consonants,Definite_Articles,The_Perfect,Obligatory_Double_Negation,Minor_morphological_means_of_signaling_negation,Prenominal_relative_clauses,Utterance_Complement_Clauses,Number_of_Cases,Order_of_Degree_Word_and_Adjective,Rhythm_Types,Comitatives_and_Instrumentals,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,Zero_Copula_for_Predicate_Nominals,Para-Linguistic_Usages_of_Clicks,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",M-T_Pronouns,Cultural_Categories_of_Languages_with_Identity_of_'Finger'_and_'Hand',Vowel_Quality_Inventories,Indefinite_Articles,Possessive_Classification,Antipassive_Constructions,Suppletion_According_to_Tense_and_Aspect,Number_of_Genders,Suppletion_in_Imperatives_and_Hortatives,Fixed_Stress_Locations,"Languages_with_two_Dominant_Orders_of_Subject,_Object,_and_Verb",Tone,Vowel_Nasalization,SVONeg_Order,'Want'_Complement_Subjects,Verbal_Person_Marking,Preverbal_Negative_Morphemes,Politeness_Distinctions_in_Pronouns,Red_and_Yellow,Negative_Indefinite_Pronouns_and_Predicate_Negation,Syncretism_in_Verbal_Person/Number_Marking,Action_Nominal_Constructions,Consonant_Inventories,Consonant-Vowel_Ratio,Sex-based_and_Non-sex-based_Gender_Systems,Obligatory_Double_Negation_in_SOV_languages,Exponence_of_Tense-Aspect-Mood_Inflection,Obligatory_Double_Negation_in_SVO_languages,The_Morphological_Imperative,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,Situational_Possibility,Voicing_and_Gaps_in_Plosive_Systems,Order_of_Person_Markers_on_the_Verb,Number_of_Non-Derived_Basic_Colour_Categories,Order_of_Adposition_and_Noun_Phrase,Voicing_in_Plosives_and_Fricatives,Third_Person_Pronouns_and_Demonstratives,Applicative_Constructions,Case_Syncretism,Symmetric_and_Asymmetric_Standard_Negation,The_Velar_Nasal,Order_of_Numeral_and_Noun,Double_negation_in_verb-initial_languages,Number_of_Basic_Colour_Categories,Person_Marking_on_Adpositions,Order_of_Genitive_and_Noun,N-M_Pronouns,Locus_of_Marking_in_Possessive_Noun_Phrases,Reason_Clauses,Ditransitive_Constructions:_The_Verb_'Give',Systems_of_Gender_Assignment,Order_of_Subject_and_Verb,Green_and_Blue,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,SVNegO_Order,Overlap_between_Situational_and_Epistemic_Modal_Marking,Exponence_of_Selected_Inflectional_Formatives,Nominal_and_Verbal_Conjunction,Lateral_Consonants,Coding_of_Evidentiality,Number_of_Possessive_Nouns,Weight_Factors_in_Weight-Sensitive_Stress_Systems,Order_of_Negative_Morpheme_and_Verb,SNegVO_Order,Position_of_Pronominal_Possessive_Affixes,Nasal_Vowels_in_West_Africa,Order_of_Adverbial_Subordinator_and_Clause,Order_of_Demonstrative_and_Noun,The_Past_Tense,Comparative_Constructions,Verb-Initial_with_Clause-Final_Negative,Reciprocal_Constructions,Periphrastic_Causative_Constructions,Inclusive/Exclusive_Distinction_in_Verbal_Inflection,Semantic_Distinctions_of_Evidentiality,Noun_Phrase_Conjunction,The_Associative_Plural,Optional_Double_Negation,Position_of_Tense-Aspect_Affixes,Hand_and_Arm,Verbal_Number_and_Suppletion,Relativization_on_Obliques,Other_Roles_of_Applied_Objects,Predicative_Adjectives,M_in_Second_Person_Singular,Position_of_Case_Affixes,Negative_Morphemes,The_Position_of_Negative_Morphemes_in_SVO_Languages,The_Future_Tense,Imperative-Hortative_Systems,Languages_with_different_word_order_in_negative_clauses,Plurality_in_Independent_Personal_Pronouns,Finger_and_Hand,Indefinite_Pronouns,NegSOV_Order,Fusion_of_Selected_Inflectional_Formatives,Syllable_Structure,Zero_Marking_of_A_and_P_Arguments,Alignment_of_Verbal_Person_Marking,Verb-Initial_with_Preverbal_Negative,Ordinal_Numerals,The_Position_of_Negative_Morphemes_in_Object-Initial_Languages,SNegOV_Order,Polar_Questions,Asymmetrical_Case-Marking,Nominal_and_Locational_Predication,Intensifiers_and_Reflexive_Pronouns,Relativization_on_Subjects,Numeral_Classifiers,Subtypes_of_Asymmetric_Standard_Negation,Predicative_Possession,Uvular_Consonants,The_Position_of_Negative_Morphemes_in_Verb-Initial_Languages,Passive_Constructions,Reduplication,Locus_of_Marking_in_the_Clause,Inclusive/Exclusive_Distinction_in_Independent_Pronouns,Coding_of_Nominal_Plurality,Adjectives_without_Nouns,Position_of_Polar_Question_Particles,The_Position_of_Negative_Morphemes_in_SOV_Languages,Occurrence_of_Nominal_Plurality,Perfective/Imperfective_Aspect,"Order_of_Subject,_Object_and_Verb",Multiple_Negative_Constructions_in_SOV_Languages,Position_of_Interrogative_Phrases_in_Content_Questions,The_Prohibitive,The_Optative,Purpose_Clauses,NegSVO_Order,Postnominal_relative_clauses,Verb-Initial_with_Negative_that_is_Immediately_Postverbal_or_between_Subject_and_Object,Multiple_Negative_Constructions_in_SVO_Languages,Optional_Double_Negation_in_SOV_languages,Internally-headed_relative_clauses,Weight-Sensitive_Stress,Alignment_of_Case_Marking_of_Pronouns,Locus_of_Marking:_Whole-language_Typology,"Genitives,_Adjectives_and_Relative_Clauses",Pronominal_and_Adnominal_Demonstratives,M_in_First_Person_Singular,Inflectional_Synthesis_of_the_Verb,Expression_of_Pronominal_Subjects,Optional_Double_Negation_in_SVO_languages,Front_Rounded_Vowels,Third_Person_Zero_of_Verbal_Person_Marking,Inclusive/Exclusive_Forms_in_Pama-Nyungan
49,vie,Vietnamese,10.5,Vietnamese,Viet-Muong,Austro-Asiatic,VN,2 Two-way contrast,2 VO,1 None,1 Decimal,3 Compound but no morphological,nan,2 Absent,1 Noun-Relative clause,2 Words derived from Min Nan Chinese te,4 no antipassive,3 Immed preverbal,1 No distributive numerals,1 Balanced,1 Neutral,1 Verbal constructions,1 Little affixation,6 No gender distinctions,4 None,1 VOX,nan,3 Implosives only,"3 Formally similar, with interrogative",2 Noun-Adjective,1 All present,1 Definite word distinct from demonstrative,4 No perfect,nan,4 None,nan,1 Balanced,1 No morphological case-marking,nan,nan,nan,4 VO and NRel,2 Possible,nan,2 SNegVO,1 No M-T pronouns,nan,3 Large (7-14),nan,1 No possessive classification,3 No antipassive,4 None,1 None,5 None (= no suppletive imperatives reported in the reference material),nan,nan,3 Complex tone system,2 Contrast absent,4 No SVONeg,1 Subject is left implicit,1 No person marking,1 NegV,4 Pronouns avoided for politeness,nan,1 Predicate negation also present,1 No subject person/number marking,2 Possessive-Accusative,3 Average,3 Average,1 No gender,nan,1 monoexponential TAM,nan,5 No second-person imperatives,4 VO and NAdj,2 Verbal constructions,2 None missing in /p t k b d g/,1 A and P do not or do not both occur on the verb,nan,2 Prepositions,3 In fricatives alone,1 Unrelated,8 No applicative construction,1 No case marking,1 Symmetric,1 Initial velar nasal,1 Numeral-Noun,nan,nan,2 No person marking,2 Noun-Genitive,1 No N-M pronouns,2 Dependent marking,1 Balanced,2 Double-object construction,1 No gender,1 SV,nan,4 VO and Prepositions,7 No SVNegO,1 Overlap for both possibility and necessity,5 No case,1 Identity,"2 /l/, no obstruent laterals",1 No grammatical evidentials,1 None reported,nan,1 NegV,1 Word&NoDoubleNeg,4 No possessive affixes,nan,1 Initial subordinator word,2 Noun-Demonstrative,4 No past tense,4 Particle,nan,2 Distinct from reflexive,1 Sequential but no purposive,1 No person marking,1 No grammatical evidentials,1 'And' different from 'with',4 No associative plural,nan,5 No tense-aspect inflection,nan,1 None,nan,5 No applicative construction,1 Verbal encoding,2 m in second person singular,9 No case affixes or adpositional clitics,2 Negative particle,2 SNegVO,2 No inflectional future,4 Neither type of system,nan,4 Person-number stem,nan,2 Generic-noun-based,nan,1 Exclusively concatenative,2 Moderately complex,1 Zero-marking,1 Neutral,nan,"6 First, two-th, three-th",nan,nan,1 Question particle,1 No case-marking,1 Different,1 Identical,1 Relative pronoun,1 Absent,7 Non-assignable,3 Topic,1 None,nan,1 Present,1 Productive full and partial reduplication,2 Dependent marking,2 'We' the same as 'I',2 Plural suffix,2 Without marking,2 Final,nan,"6 All nouns, always obligatory",2 No grammatical marking,2 SVO,nan,2 Not initial interrogative phrase,2 Normal imperative + special negative,2 Inflectional optative absent,1 Balanced,4 No NegSVO,1 Noun-Relative clause (NRel) dominant,nan,nan,nan,nan,nan,1 Neutral,5 Inconsistent or other,6 Highly differentiated,nan,1 No m in first person singular,1 0-1 category per word,2 Subject affixes on verb,nan,1 None,1 No person marking,nan
50,vif,Vili,-5.5,Vili,Bantoid,Niger-Congo,CG GA,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Noun-Adjective,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Prepositions,nan,nan,nan,nan,nan,nan,2 Noun-Numeral,nan,nan,nan,2 Noun-Genitive,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Noun-Demonstrative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,vnm,Vinmavis,-16.1666666667,Vinmavis,Oceanic,Austronesian,VU,nan,2 VO,nan,nan,nan,nan,nan,1 Noun-Relative clause,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 VNeg,nan,nan,nan,nan,2 Noun-Adjective,nan,nan,nan,4 [Neg-V-Neg],4 None,nan,nan,nan,nan,nan,nan,4 VO and NRel,nan,nan,18 ObligDoubleNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 No SVONeg,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9 S[Neg-V-Neg]O,nan,4 VO and NAdj,nan,nan,nan,nan,2 Prepositions,nan,nan,nan,nan,nan,nan,2 Noun-Numeral,nan,nan,nan,2 Noun-Genitive,nan,nan,nan,nan,nan,1 SV,nan,4 VO and Prepositions,6 Suffix&OnlyWithAnotherNeg,nan,nan,nan,nan,nan,nan,nan,1 NegV,5 Word&OnlyWithAnotherNeg,2 Possessive suffixes,nan,1 Initial subordinator word,2 Noun-Demonstrative,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6 Double negation,14 ObligNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Question particle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7 Plural word,nan,6 No question particle,nan,nan,nan,2 SVO,nan,2 Not initial interrogative phrase,nan,nan,nan,4 No NegSVO,1 Noun-Relative clause (NRel) dominant,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
52,vot,Votic,59.5,Votic,Finnic,Uralic,RU,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 Other,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Trochaic,3 Mixed,nan,1 Impossible,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Initial,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Second singular and second plural,nan,2 Verbal constructions,nan,nan,nan,2 Prepositions,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 Other,nan,3 No overlap,nan,nan,nan,nan,nan,1 No weight,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Nonverbal encoding,nan,nan,nan,nan,nan,1 Maximal system,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"7 First, second, three-th",nan,nan,nan,nan,2 Identical,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 Special imperative + normal negative,nan,nan,nan,nan,nan,nan,nan,nan,8 Fixed stress (no weight-sensitivity),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
53,wag,Wagiman,-14.0,Wagiman,Wagiman,Wagiman,AU,nan,1 OV,nan,nan,nan,11 NoSOVNeg,nan,nan,nan,nan,3 Immed preverbal,nan,nan,nan,nan,2 Strongly suffixing,nan,4 None,nan,8 No SONegV,nan,nan,1 Adjective-Noun,nan,nan,nan,nan,4 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,20 MorphNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 OV and NAdj,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Numeral-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 SV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 [V-Neg],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 Mixed type,nan,nan,nan,nan,nan,nan,1 Case suffixes,1 Negative affix,nan,nan,nan,nan,nan,nan,nan,4 No NegSOV,nan,nan,nan,nan,nan,nan,nan,4 No SNegOV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3 SONegV,nan,nan,1 SOV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
54,wai,Wai Wai,1.0,Wai Wai,Cariban,Cariban,BR GY,nan,1 OV,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 Marked by preceding word,nan,nan,nan,nan,nan,2 [V-Neg],nan,nan,nan,nan,nan,nan,nan,nan,nan,4 None,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4 None,nan,nan,nan,nan,6 Mixed,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,nan,nan,3 No dominant order,nan,1 OV and Postpositions,nan,nan,nan,nan,nan,4 Separate particle,nan,nan,4 [V-Neg],nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Indirect only,nan,nan,nan,2 Tense-aspect suffixes,nan,nan,nan,nan,nan,nan,nan,1 Negative affix,nan,nan,4 Neither type of system,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7 No dominant order,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Subject affixes on verb,nan,nan,nan,nan
55,wak,Wakhi,36.5,Wakhi,Iranian,Indo-European,AF PK TJ,nan,1 OV,nan,nan,nan,11 NoSOVNeg,nan,1 Noun-Relative clause,nan,nan,3 Immed preverbal,nan,nan,nan,nan,2 Strongly suffixing,nan,4 None,4 OXV,1 Word&NoDoubleNeg,nan,nan,1 Adjective-Noun,nan,5 No definite or indefinite article,nan,nan,4 None,nan,nan,nan,nan,nan,nan,2 OV and NRel,nan,nan,20 MorphNeg,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 OV and AdjN,nan,nan,nan,nan,4 No dominant order,nan,nan,nan,nan,nan,nan,1 Numeral-Noun,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,nan,nan,1 SV,nan,5 Other,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,4 No possessive affixes,nan,3 Internal subordinator word,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Tense-aspect suffixes,nan,nan,nan,nan,nan,nan,1 Case suffixes,2 Negative particle,nan,nan,nan,nan,nan,nan,nan,4 No NegSOV,nan,nan,nan,nan,nan,nan,nan,4 No SNegOV,2 Interrogative verb morphology,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Plural suffix,nan,6 No question particle,3 SONegV,nan,nan,1 SOV,nan,2 Not initial interrogative phrase,nan,nan,nan,nan,1 Noun-Relative clause (NRel) dominant,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
56,wap,Wappo,38.5,Wappo,Wappo,Wappo-Yukian,US,nan,1 OV,1 None,nan,nan,2 Suffix&NoDoubleNeg,1 Exists,3 Internally headed,nan,nan,nan,nan,nan,nan,nan,2 Strongly suffixing,6 No gender distinctions,2 [V-Neg],nan,8 No SONegV,6 Ejectives and glottalized resonants,nan,1 Adjective-Noun,1 All present,2 Demonstrative word used as definite article,nan,nan,4 None,nan,nan,nan,nan,nan,nan,5 Other,1 Impossible,nan,20 MorphNeg,1 No M-T pronouns,nan,2 Average (5-6),nan,1 No possessive classification,nan,nan,nan,nan,nan,nan,1 No tones,nan,nan,nan,1 No person marking,4 None,nan,nan,nan,nan,nan,3 Average,3 Average,nan,nan,nan,nan,1 Second singular and second plural,2 OV and NAdj,nan,2 None missing in /p t k b d g/,1 A and P do not or do not both occur on the verb,nan,nan,2 In plosives alone,nan,nan,nan,nan,3 No velar nasal,1 Numeral-Noun,nan,nan,2 No person marking,1 Genitive-Noun,1 No N-M pronouns,nan,nan,nan,nan,1 SV,nan,nan,nan,nan,nan,nan,"2 /l/, no obstruent laterals",nan,1 None reported,nan,4 [V-Neg],nan,4 No possessive affixes,nan,5 Mixed,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,nan,1 'And' different from 'with',nan,nan,2 Tense-aspect suffixes,2 Different,nan,nan,nan,1 Verbal encoding,1 No m in second person singular,1 Case suffixes,1 Negative affix,nan,nan,nan,nan,nan,2 Different,nan,4 No NegSOV,nan,nan,nan,1 Neutral,nan,nan,nan,4 No SNegOV,1 Question particle,nan,1 Different,nan,nan,1 Absent,nan,1 Locational,1 None,nan,2 Absent,1 Productive full and partial reduplication,nan,nan,2 Plural suffix,nan,2 Final,6 SO[V-Neg],nan,nan,1 SOV,nan,2 Not initial interrogative phrase,1 Normal imperative + normal negative,nan,nan,nan,nan,nan,nan,nan,3 Internally-headed or NRel,nan,nan,nan,nan,nan,1 No m in first person singular,nan,nan,nan,1 None,1 No person marking,nan
57,war,Wari',-11.333333333299999,Wari',Chapacura-Wanham,Chapacura-Wanham,BR,3 Three-way contrast,2 VO,1 None,1 Decimal,3 Compound but no morphological,nan,2 Absent,1 Noun-Relative clause,nan,4 no antipassive,3 Immed preverbal,1 No distributive numerals,1 Balanced,1 Neutral,2 Affixes on verbs,3 Weakly suffixing,"2 3rd person only, but also non-singular",4 None,1 VOX,nan,4 Glottalized resonants only,1 Formally different,nan,3 No fricatives,1 Definite word distinct from demonstrative,4 No perfect,nan,4 None,nan,1 Balanced,1 No morphological case-marking,3 No dominant order,5 No rhythmic stress,nan,4 VO and NRel,nan,nan,20 MorphNeg,1 No M-T pronouns,nan,2 Average (5-6),5 No definite or indefinite article,3 Three to five classes,3 No antipassive,4 None,1 None,5 None (= no suppletive imperatives reported in the reference material),7 Ultimate,nan,1 No tones,2 Contrast absent,nan,nan,5 Both the A and P arguments,1 NegV,1 No politeness distinction,nan,nan,3 Not syncretic,8 No action nominals,3 Average,3 Average,2 Sex-based,nan,1 monoexponential TAM,nan,5 No second-person imperatives,nan,nan,1 Other,2 A precedes P,nan,2 Prepositions,1 No voicing contrast,1 Unrelated,8 No applicative construction,1 No case marking,2 Asymmetric,3 No velar nasal,4 Numeral only modifies verb,nan,nan,2 No person marking,2 Noun-Genitive,1 No N-M pronouns,1 Head marking,2 Balanced/deranked,3 Secondary-object construction,2 Semantic,2 VS,nan,4 VO and Prepositions,nan,nan,5 No case,1 Identity,1 No laterals,1 No grammatical evidentials,1 None reported,1 No weight,1 NegV,nan,2 Possessive suffixes,nan,1 Initial subordinator word,2 Noun-Demonstrative,4 No past tense,4 Particle,4 No clause-final neg,4 Identical to reflexive,2 Purposive but no sequential,3 No inclusive/exclusive,1 No grammatical evidentials,nan,nan,nan,5 No tense-aspect inflection,nan,1 None,5 Not possible,5 No applicative construction,nan,1 No m in second person singular,9 No case affixes or adpositional clitics,"4 Negative word, unclear if verb or particle",nan,1 Inflectional future exists,nan,nan,4 Person-number stem,nan,nan,nan,1 Exclusively concatenative,2 Moderately complex,2 Non-zero marking,2 Accusative,"1 Separate word, no double negation	Word&NoDoubleNeg",1 None,nan,nan,1 Question particle,1 No case-marking,nan,1 Identical,4 Gap,1 Absent,1 A/Fin,nan,1 None,4 NegVOS,1 Present,1 Productive full and partial reduplication,2 Dependent marking,3 No inclusive/exclusive,2 Plural suffix,2 Without marking,6 No question particle,nan,nan,1 Grammatical marking,2 SVO,nan,1 Initial interrogative phrase,2 Normal imperative + special negative,2 Inflectional optative absent,3 Deranked,nan,1 Noun-Relative clause (NRel) dominant,6 None,nan,nan,nan,8 Fixed stress (no weight-sensitivity),7 None,1 Head-marking,6 Highly differentiated,2 Different stem,1 No m in first person singular,3 4-5 categories per word,2 Subject affixes on verb,nan,2 High and mid,2 No zero realization,nan
58,was,Washo,39.25,Washo,Washo,Washo,US,nan,1 OV,nan,nan,nan,2 Suffix&NoDoubleNeg,2 Absent,nan,nan,nan,nan,2 Marked by reduplication,nan,nan,nan,3 Weakly suffixing,6 No gender distinctions,2 [V-Neg],nan,8 No SONegV,nan,1 Formally different,2 Noun-Adjective,nan,nan,nan,nan,4 None,nan,nan,9 Exclusively borderline case-marking,nan,nan,nan,nan,nan,nan,18 ObligDoubleNeg,1 No M-T pronouns,nan,nan,nan,1 No possessive classification,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5 Both the A and P arguments,1 NegV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 OV and AdjN,nan,nan,3 P precedes A,nan,1 Postpositions,nan,nan,nan,nan,3 Both,3 No velar nasal,1 Numeral-Noun,nan,nan,2 No person marking,1 Genitive-Noun,1 No N-M pronouns,1 Head marking,nan,nan,nan,1 SV,nan,1 OV and Postpositions,nan,nan,nan,nan,nan,nan,2 One,nan,4 [V-Neg],nan,1 Possessive prefixes,nan,nan,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Tense-aspect suffixes,nan,nan,nan,nan,nan,1 No m in second person singular,1 Case suffixes,2 Negative particle,nan,nan,nan,nan,nan,nan,nan,4 No NegSOV,nan,nan,2 Non-zero marking,2 Accusative,nan,nan,nan,4 No SNegOV,1 Question particle,3 Additive-quantitatively asymmetrical,nan,nan,nan,1 Absent,7 Non-assignable,nan,nan,nan,2 Absent,1 Productive full and partial reduplication,1 Head marking,nan,nan,nan,6 No question particle,15 More than one construction,nan,nan,1 SOV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Head-marking,nan,nan,1 No m in first person singular,nan,2 Subject affixes on verb,nan,nan,4 Zero in all 3sg forms,nan
59,wat,Watjarri,-26.0,Watjarri,Western Pama-Nyungan,Pama-Nyungan,AU,3 Three-way contrast,nan,nan,nan,2 Morphological but no compound,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2 Strongly suffixing,nan,4 None,nan,nan,nan,nan,1 Adjective-Noun,nan,nan,nan,nan,4 None,nan,nan,nan,1 Degree word-Adjective,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 None,nan,nan,nan,nan,nan,nan,nan,nan,1 NegV,nan,nan,nan,nan,nan,nan,nan,1 No gender,nan,nan,nan,4 Second person number-neutral,nan,nan,nan,nan,nan,1 Postpositions,nan,nan,nan,nan,nan,nan,1 Numeral-Noun,nan,nan,nan,1 Genitive-Noun,nan,nan,nan,nan,1 No gender,nan,nan,nan,nan,nan,nan,nan,nan,1 No grammatical evidentials,nan,nan,8 Type 1 / Type 4,nan,4 No possessive affixes,nan,nan,1 Demonstrative-Noun,nan,nan,nan,nan,nan,nan,1 No grammatical evidentials,nan,nan,nan,2 Tense-aspect suffixes,2 Different,nan,nan,nan,nan,nan,1 Case suffixes,2 Negative particle,nan,nan,nan,nan,4 Person-number stem,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Productive full and partial reduplication,nan,nan,nan,2 Without marking,nan,nan,nan,nan,nan,nan,2 Not initial interrogative phrase,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1 Identical,nan,nan,3 Subject clitics on variable host,nan,nan,nan,2 Inclusive and exclusive differentiated
